MTU (CET/CEST),Day-ahead Price (EUR/MWh),Date,Hour,Weekday,Week,Month,Weekend
2024-02-29 16:00:00,66.5,2024-02-29,16,Thursday,9,2,False
2024-02-29 17:00:00,69.34,2024-02-29,17,Thursday,9,2,False
2024-02-29 18:00:00,86.26,2024-02-29,18,Thursday,9,2,False
2024-02-29 19:00:00,80.99,2024-02-29,19,Thursday,9,2,False
2024-02-29 20:00:00,72.77,2024-02-29,20,Thursday,9,2,False
2024-02-29 21:00:00,67.25,2024-02-29,21,Thursday,9,2,False
2024-02-29 22:00:00,64.9,2024-02-29,22,Thursday,9,2,False
2024-02-29 23:00:00,60.9,2024-02-29,23,Thursday,9,2,False
2024-03-01 00:00:00,62.04,2024-03-01,0,Friday,9,3,False
2024-03-01 01:00:00,61.42,2024-03-01,1,Friday,9,3,False
2024-03-01 02:00:00,58.14,2024-03-01,2,Friday,9,3,False
2024-03-01 03:00:00,57.83,2024-03-01,3,Friday,9,3,False
2024-03-01 04:00:00,58.3,2024-03-01,4,Friday,9,3,False
2024-03-01 05:00:00,62.49,2024-03-01,5,Friday,9,3,False
2024-03-01 06:00:00,71.58,2024-03-01,6,Friday,9,3,False
2024-03-01 07:00:00,79.36,2024-03-01,7,Friday,9,3,False
2024-03-01 08:00:00,79.07,2024-03-01,8,Friday,9,3,False
2024-03-01 09:00:00,71.34,2024-03-01,9,Friday,9,3,False
2024-03-01 10:00:00,66.55,2024-03-01,10,Friday,9,3,False
2024-03-01 11:00:00,65.24,2024-03-01,11,Friday,9,3,False
2024-03-01 12:00:00,63.87,2024-03-01,12,Friday,9,3,False
2024-03-01 13:00:00,59.7,2024-03-01,13,Friday,9,3,False
2024-03-01 14:00:00,64.9,2024-03-01,14,Friday,9,3,False
2024-03-01 15:00:00,59.83,2024-03-01,15,Friday,9,3,False
2024-03-01 16:00:00,55.55,2024-03-01,16,Friday,9,3,False
2024-03-01 17:00:00,60.71,2024-03-01,17,Friday,9,3,False
2024-03-01 18:00:00,82.45,2024-03-01,18,Friday,9,3,False
2024-03-01 19:00:00,87.19,2024-03-01,19,Friday,9,3,False
2024-03-01 20:00:00,77.49,2024-03-01,20,Friday,9,3,False
2024-03-01 21:00:00,71.62,2024-03-01,21,Friday,9,3,False
2024-03-01 22:00:00,70.06,2024-03-01,22,Friday,9,3,False
2024-03-01 23:00:00,66.39,2024-03-01,23,Friday,9,3,False
2024-03-02 00:00:00,59.95,2024-03-02,0,Saturday,9,3,True
2024-03-02 01:00:00,56.03,2024-03-02,1,Saturday,9,3,True
2024-03-02 02:00:00,56.02,2024-03-02,2,Saturday,9,3,True
2024-03-02 03:00:00,55.48,2024-03-02,3,Saturday,9,3,True
2024-03-02 04:00:00,54.88,2024-03-02,4,Saturday,9,3,True
2024-03-02 05:00:00,55.99,2024-03-02,5,Saturday,9,3,True
2024-03-02 06:00:00,56.58,2024-03-02,6,Saturday,9,3,True
2024-03-02 07:00:00,60.67,2024-03-02,7,Saturday,9,3,True
2024-03-02 08:00:00,63.76,2024-03-02,8,Saturday,9,3,True
2024-03-02 09:00:00,65.75,2024-03-02,9,Saturday,9,3,True
2024-03-02 10:00:00,60.44,2024-03-02,10,Saturday,9,3,True
2024-03-02 11:00:00,61.61,2024-03-02,11,Saturday,9,3,True
2024-03-02 12:00:00,57.66,2024-03-02,12,Saturday,9,3,True
2024-03-02 13:00:00,54.9,2024-03-02,13,Saturday,9,3,True
2024-03-02 14:00:00,59.86,2024-03-02,14,Saturday,9,3,True
2024-03-02 15:00:00,66.08,2024-03-02,15,Saturday,9,3,True
2024-03-02 16:00:00,73.0,2024-03-02,16,Saturday,9,3,True
2024-03-02 17:00:00,79.55,2024-03-02,17,Saturday,9,3,True
2024-03-02 18:00:00,93.6,2024-03-02,18,Saturday,9,3,True
2024-03-02 19:00:00,89.9,2024-03-02,19,Saturday,9,3,True
2024-03-02 20:00:00,76.98,2024-03-02,20,Saturday,9,3,True
2024-03-02 21:00:00,72.28,2024-03-02,21,Saturday,9,3,True
2024-03-02 22:00:00,79.63,2024-03-02,22,Saturday,9,3,True
2024-03-02 23:00:00,74.41,2024-03-02,23,Saturday,9,3,True
2024-03-03 00:00:00,59.74,2024-03-03,0,Sunday,9,3,True
2024-03-03 01:00:00,61.28,2024-03-03,1,Sunday,9,3,True
2024-03-03 02:00:00,61.14,2024-03-03,2,Sunday,9,3,True
2024-03-03 03:00:00,56.91,2024-03-03,3,Sunday,9,3,True
2024-03-03 04:00:00,55.41,2024-03-03,4,Sunday,9,3,True
2024-03-03 05:00:00,57.57,2024-03-03,5,Sunday,9,3,True
2024-03-03 06:00:00,61.13,2024-03-03,6,Sunday,9,3,True
2024-03-03 07:00:00,63.71,2024-03-03,7,Sunday,9,3,True
2024-03-03 08:00:00,63.35,2024-03-03,8,Sunday,9,3,True
2024-03-03 09:00:00,63.01,2024-03-03,9,Sunday,9,3,True
2024-03-03 10:00:00,62.41,2024-03-03,10,Sunday,9,3,True
2024-03-03 11:00:00,60.53,2024-03-03,11,Sunday,9,3,True
2024-03-03 12:00:00,50.96,2024-03-03,12,Sunday,9,3,True
2024-03-03 13:00:00,42.51,2024-03-03,13,Sunday,9,3,True
2024-03-03 14:00:00,46.84,2024-03-03,14,Sunday,9,3,True
2024-03-03 15:00:00,54.93,2024-03-03,15,Sunday,9,3,True
2024-03-03 16:00:00,60.28,2024-03-03,16,Sunday,9,3,True
2024-03-03 17:00:00,71.86,2024-03-03,17,Sunday,9,3,True
2024-03-03 18:00:00,78.53,2024-03-03,18,Sunday,9,3,True
2024-03-03 19:00:00,86.96,2024-03-03,19,Sunday,9,3,True
2024-03-03 20:00:00,81.8,2024-03-03,20,Sunday,9,3,True
2024-03-03 21:00:00,75.0,2024-03-03,21,Sunday,9,3,True
2024-03-03 22:00:00,72.18,2024-03-03,22,Sunday,9,3,True
2024-03-03 23:00:00,72.42,2024-03-03,23,Sunday,9,3,True
2024-03-04 00:00:00,69.13,2024-03-04,0,Monday,10,3,False
2024-03-04 01:00:00,67.9,2024-03-04,1,Monday,10,3,False
2024-03-04 02:00:00,67.41,2024-03-04,2,Monday,10,3,False
2024-03-04 03:00:00,66.22,2024-03-04,3,Monday,10,3,False
2024-03-04 04:00:00,65.59,2024-03-04,4,Monday,10,3,False
2024-03-04 05:00:00,70.83,2024-03-04,5,Monday,10,3,False
2024-03-04 06:00:00,81.18,2024-03-04,6,Monday,10,3,False
2024-03-04 07:00:00,96.67,2024-03-04,7,Monday,10,3,False
2024-03-04 08:00:00,102.97,2024-03-04,8,Monday,10,3,False
2024-03-04 09:00:00,85.02,2024-03-04,9,Monday,10,3,False
2024-03-04 10:00:00,73.56,2024-03-04,10,Monday,10,3,False
2024-03-04 11:00:00,66.02,2024-03-04,11,Monday,10,3,False
2024-03-04 12:00:00,64.69,2024-03-04,12,Monday,10,3,False
2024-03-04 13:00:00,61.29,2024-03-04,13,Monday,10,3,False
2024-03-04 14:00:00,62.5,2024-03-04,14,Monday,10,3,False
2024-03-04 15:00:00,69.86,2024-03-04,15,Monday,10,3,False
2024-03-04 16:00:00,68.31,2024-03-04,16,Monday,10,3,False
2024-03-04 17:00:00,68.04,2024-03-04,17,Monday,10,3,False
2024-03-04 18:00:00,105.18,2024-03-04,18,Monday,10,3,False
2024-03-04 19:00:00,99.13,2024-03-04,19,Monday,10,3,False
2024-03-04 20:00:00,80.52,2024-03-04,20,Monday,10,3,False
2024-03-04 21:00:00,71.39,2024-03-04,21,Monday,10,3,False
2024-03-04 22:00:00,67.49,2024-03-04,22,Monday,10,3,False
2024-03-04 23:00:00,63.93,2024-03-04,23,Monday,10,3,False
2024-03-05 00:00:00,61.96,2024-03-05,0,Tuesday,10,3,False
2024-03-05 01:00:00,61.67,2024-03-05,1,Tuesday,10,3,False
2024-03-05 02:00:00,61.33,2024-03-05,2,Tuesday,10,3,False
2024-03-05 03:00:00,59.86,2024-03-05,3,Tuesday,10,3,False
2024-03-05 04:00:00,60.56,2024-03-05,4,Tuesday,10,3,False
2024-03-05 05:00:00,61.67,2024-03-05,5,Tuesday,10,3,False
2024-03-05 06:00:00,71.53,2024-03-05,6,Tuesday,10,3,False
2024-03-05 07:00:00,79.28,2024-03-05,7,Tuesday,10,3,False
2024-03-05 08:00:00,83.02,2024-03-05,8,Tuesday,10,3,False
2024-03-05 09:00:00,77.0,2024-03-05,9,Tuesday,10,3,False
2024-03-05 10:00:00,71.15,2024-03-05,10,Tuesday,10,3,False
2024-03-05 11:00:00,69.72,2024-03-05,11,Tuesday,10,3,False
2024-03-05 12:00:00,66.17,2024-03-05,12,Tuesday,10,3,False
2024-03-05 13:00:00,66.07,2024-03-05,13,Tuesday,10,3,False
2024-03-05 14:00:00,69.85,2024-03-05,14,Tuesday,10,3,False
2024-03-05 15:00:00,71.15,2024-03-05,15,Tuesday,10,3,False
2024-03-05 16:00:00,76.39,2024-03-05,16,Tuesday,10,3,False
2024-03-05 17:00:00,83.15,2024-03-05,17,Tuesday,10,3,False
2024-03-05 18:00:00,104.66,2024-03-05,18,Tuesday,10,3,False
2024-03-05 19:00:00,125.17,2024-03-05,19,Tuesday,10,3,False
2024-03-05 20:00:00,104.29,2024-03-05,20,Tuesday,10,3,False
2024-03-05 21:00:00,90.11,2024-03-05,21,Tuesday,10,3,False
2024-03-05 22:00:00,85.41,2024-03-05,22,Tuesday,10,3,False
2024-03-05 23:00:00,72.86,2024-03-05,23,Tuesday,10,3,False
2024-03-06 00:00:00,71.0,2024-03-06,0,Wednesday,10,3,False
2024-03-06 01:00:00,70.7,2024-03-06,1,Wednesday,10,3,False
2024-03-06 02:00:00,70.46,2024-03-06,2,Wednesday,10,3,False
2024-03-06 03:00:00,69.74,2024-03-06,3,Wednesday,10,3,False
2024-03-06 04:00:00,70.46,2024-03-06,4,Wednesday,10,3,False
2024-03-06 05:00:00,73.91,2024-03-06,5,Wednesday,10,3,False
2024-03-06 06:00:00,83.98,2024-03-06,6,Wednesday,10,3,False
2024-03-06 07:00:00,106.64,2024-03-06,7,Wednesday,10,3,False
2024-03-06 08:00:00,108.7,2024-03-06,8,Wednesday,10,3,False
2024-03-06 09:00:00,87.21,2024-03-06,9,Wednesday,10,3,False
2024-03-06 10:00:00,76.82,2024-03-06,10,Wednesday,10,3,False
2024-03-06 11:00:00,72.74,2024-03-06,11,Wednesday,10,3,False
2024-03-06 12:00:00,69.37,2024-03-06,12,Wednesday,10,3,False
2024-03-06 13:00:00,69.29,2024-03-06,13,Wednesday,10,3,False
2024-03-06 14:00:00,70.64,2024-03-06,14,Wednesday,10,3,False
2024-03-06 15:00:00,72.35,2024-03-06,15,Wednesday,10,3,False
2024-03-06 16:00:00,74.51,2024-03-06,16,Wednesday,10,3,False
2024-03-06 17:00:00,79.47,2024-03-06,17,Wednesday,10,3,False
2024-03-06 18:00:00,116.74,2024-03-06,18,Wednesday,10,3,False
2024-03-06 19:00:00,119.27,2024-03-06,19,Wednesday,10,3,False
2024-03-06 20:00:00,93.48,2024-03-06,20,Wednesday,10,3,False
2024-03-06 21:00:00,80.15,2024-03-06,21,Wednesday,10,3,False
2024-03-06 22:00:00,77.98,2024-03-06,22,Wednesday,10,3,False
2024-03-06 23:00:00,74.34,2024-03-06,23,Wednesday,10,3,False
2024-03-07 00:00:00,73.33,2024-03-07,0,Thursday,10,3,False
2024-03-07 01:00:00,72.32,2024-03-07,1,Thursday,10,3,False
2024-03-07 02:00:00,70.34,2024-03-07,2,Thursday,10,3,False
2024-03-07 03:00:00,68.71,2024-03-07,3,Thursday,10,3,False
2024-03-07 04:00:00,69.89,2024-03-07,4,Thursday,10,3,False
2024-03-07 05:00:00,73.13,2024-03-07,5,Thursday,10,3,False
2024-03-07 06:00:00,84.27,2024-03-07,6,Thursday,10,3,False
2024-03-07 07:00:00,103.2,2024-03-07,7,Thursday,10,3,False
2024-03-07 08:00:00,96.7,2024-03-07,8,Thursday,10,3,False
2024-03-07 09:00:00,79.09,2024-03-07,9,Thursday,10,3,False
2024-03-07 10:00:00,71.31,2024-03-07,10,Thursday,10,3,False
2024-03-07 11:00:00,66.16,2024-03-07,11,Thursday,10,3,False
2024-03-07 12:00:00,61.58,2024-03-07,12,Thursday,10,3,False
2024-03-07 13:00:00,59.82,2024-03-07,13,Thursday,10,3,False
2024-03-07 14:00:00,63.19,2024-03-07,14,Thursday,10,3,False
2024-03-07 15:00:00,60.97,2024-03-07,15,Thursday,10,3,False
2024-03-07 16:00:00,57.7,2024-03-07,16,Thursday,10,3,False
2024-03-07 17:00:00,69.07,2024-03-07,17,Thursday,10,3,False
2024-03-07 18:00:00,78.06,2024-03-07,18,Thursday,10,3,False
2024-03-07 19:00:00,89.57,2024-03-07,19,Thursday,10,3,False
2024-03-07 20:00:00,74.06,2024-03-07,20,Thursday,10,3,False
2024-03-07 21:00:00,73.78,2024-03-07,21,Thursday,10,3,False
2024-03-07 22:00:00,73.56,2024-03-07,22,Thursday,10,3,False
2024-03-07 23:00:00,68.02,2024-03-07,23,Thursday,10,3,False
2024-03-08 00:00:00,68.69,2024-03-08,0,Friday,10,3,False
2024-03-08 01:00:00,66.96,2024-03-08,1,Friday,10,3,False
2024-03-08 02:00:00,67.01,2024-03-08,2,Friday,10,3,False
2024-03-08 03:00:00,65.99,2024-03-08,3,Friday,10,3,False
2024-03-08 04:00:00,62.91,2024-03-08,4,Friday,10,3,False
2024-03-08 05:00:00,67.42,2024-03-08,5,Friday,10,3,False
2024-03-08 06:00:00,76.72,2024-03-08,6,Friday,10,3,False
2024-03-08 07:00:00,94.66,2024-03-08,7,Friday,10,3,False
2024-03-08 08:00:00,88.89,2024-03-08,8,Friday,10,3,False
2024-03-08 09:00:00,74.36,2024-03-08,9,Friday,10,3,False
2024-03-08 10:00:00,59.02,2024-03-08,10,Friday,10,3,False
2024-03-08 11:00:00,52.52,2024-03-08,11,Friday,10,3,False
2024-03-08 12:00:00,42.33,2024-03-08,12,Friday,10,3,False
2024-03-08 13:00:00,29.07,2024-03-08,13,Friday,10,3,False
2024-03-08 14:00:00,42.96,2024-03-08,14,Friday,10,3,False
2024-03-08 15:00:00,48.91,2024-03-08,15,Friday,10,3,False
2024-03-08 16:00:00,58.06,2024-03-08,16,Friday,10,3,False
2024-03-08 17:00:00,73.96,2024-03-08,17,Friday,10,3,False
2024-03-08 18:00:00,85.55,2024-03-08,18,Friday,10,3,False
2024-03-08 19:00:00,81.96,2024-03-08,19,Friday,10,3,False
2024-03-08 20:00:00,73.13,2024-03-08,20,Friday,10,3,False
2024-03-08 21:00:00,66.03,2024-03-08,21,Friday,10,3,False
2024-03-08 22:00:00,65.68,2024-03-08,22,Friday,10,3,False
2024-03-08 23:00:00,60.54,2024-03-08,23,Friday,10,3,False
2024-03-09 00:00:00,57.31,2024-03-09,0,Saturday,10,3,True
2024-03-09 01:00:00,55.64,2024-03-09,1,Saturday,10,3,True
2024-03-09 02:00:00,54.47,2024-03-09,2,Saturday,10,3,True
2024-03-09 03:00:00,53.25,2024-03-09,3,Saturday,10,3,True
2024-03-09 04:00:00,49.47,2024-03-09,4,Saturday,10,3,True
2024-03-09 05:00:00,48.75,2024-03-09,5,Saturday,10,3,True
2024-03-09 06:00:00,51.34,2024-03-09,6,Saturday,10,3,True
2024-03-09 07:00:00,53.06,2024-03-09,7,Saturday,10,3,True
2024-03-09 08:00:00,53.06,2024-03-09,8,Saturday,10,3,True
2024-03-09 09:00:00,48.12,2024-03-09,9,Saturday,10,3,True
2024-03-09 10:00:00,36.42,2024-03-09,10,Saturday,10,3,True
2024-03-09 11:00:00,18.45,2024-03-09,11,Saturday,10,3,True
2024-03-09 12:00:00,9.22,2024-03-09,12,Saturday,10,3,True
2024-03-09 13:00:00,7.88,2024-03-09,13,Saturday,10,3,True
2024-03-09 14:00:00,17.85,2024-03-09,14,Saturday,10,3,True
2024-03-09 15:00:00,28.9,2024-03-09,15,Saturday,10,3,True
2024-03-09 16:00:00,52.67,2024-03-09,16,Saturday,10,3,True
2024-03-09 17:00:00,69.82,2024-03-09,17,Saturday,10,3,True
2024-03-09 18:00:00,78.32,2024-03-09,18,Saturday,10,3,True
2024-03-09 19:00:00,77.5,2024-03-09,19,Saturday,10,3,True
2024-03-09 20:00:00,68.85,2024-03-09,20,Saturday,10,3,True
2024-03-09 21:00:00,60.47,2024-03-09,21,Saturday,10,3,True
2024-03-09 22:00:00,64.79,2024-03-09,22,Saturday,10,3,True
2024-03-09 23:00:00,63.64,2024-03-09,23,Saturday,10,3,True
2024-03-10 00:00:00,48.65,2024-03-10,0,Sunday,10,3,True
2024-03-10 01:00:00,46.06,2024-03-10,1,Sunday,10,3,True
2024-03-10 02:00:00,40.98,2024-03-10,2,Sunday,10,3,True
2024-03-10 03:00:00,35.55,2024-03-10,3,Sunday,10,3,True
2024-03-10 04:00:00,32.39,2024-03-10,4,Sunday,10,3,True
2024-03-10 05:00:00,32.28,2024-03-10,5,Sunday,10,3,True
2024-03-10 06:00:00,33.91,2024-03-10,6,Sunday,10,3,True
2024-03-10 07:00:00,39.49,2024-03-10,7,Sunday,10,3,True
2024-03-10 08:00:00,47.34,2024-03-10,8,Sunday,10,3,True
2024-03-10 09:00:00,52.11,2024-03-10,9,Sunday,10,3,True
2024-03-10 10:00:00,44.88,2024-03-10,10,Sunday,10,3,True
2024-03-10 11:00:00,49.22,2024-03-10,11,Sunday,10,3,True
2024-03-10 12:00:00,52.04,2024-03-10,12,Sunday,10,3,True
2024-03-10 13:00:00,45.26,2024-03-10,13,Sunday,10,3,True
2024-03-10 14:00:00,39.58,2024-03-10,14,Sunday,10,3,True
2024-03-10 15:00:00,45.81,2024-03-10,15,Sunday,10,3,True
2024-03-10 16:00:00,61.44,2024-03-10,16,Sunday,10,3,True
2024-03-10 17:00:00,74.13,2024-03-10,17,Sunday,10,3,True
2024-03-10 18:00:00,79.54,2024-03-10,18,Sunday,10,3,True
2024-03-10 19:00:00,89.63,2024-03-10,19,Sunday,10,3,True
2024-03-10 20:00:00,80.97,2024-03-10,20,Sunday,10,3,True
2024-03-10 21:00:00,74.72,2024-03-10,21,Sunday,10,3,True
2024-03-10 22:00:00,73.78,2024-03-10,22,Sunday,10,3,True
2024-03-10 23:00:00,70.04,2024-03-10,23,Sunday,10,3,True
2024-03-11 00:00:00,58.59,2024-03-11,0,Monday,11,3,False
2024-03-11 01:00:00,58.03,2024-03-11,1,Monday,11,3,False
2024-03-11 02:00:00,54.19,2024-03-11,2,Monday,11,3,False
2024-03-11 03:00:00,52.69,2024-03-11,3,Monday,11,3,False
2024-03-11 04:00:00,52.22,2024-03-11,4,Monday,11,3,False
2024-03-11 05:00:00,56.77,2024-03-11,5,Monday,11,3,False
2024-03-11 06:00:00,76.75,2024-03-11,6,Monday,11,3,False
2024-03-11 07:00:00,82.95,2024-03-11,7,Monday,11,3,False
2024-03-11 08:00:00,85.86,2024-03-11,8,Monday,11,3,False
2024-03-11 09:00:00,81.92,2024-03-11,9,Monday,11,3,False
2024-03-11 10:00:00,74.75,2024-03-11,10,Monday,11,3,False
2024-03-11 11:00:00,67.34,2024-03-11,11,Monday,11,3,False
2024-03-11 12:00:00,68.42,2024-03-11,12,Monday,11,3,False
2024-03-11 13:00:00,66.72,2024-03-11,13,Monday,11,3,False
2024-03-11 14:00:00,67.0,2024-03-11,14,Monday,11,3,False
2024-03-11 15:00:00,73.17,2024-03-11,15,Monday,11,3,False
2024-03-11 16:00:00,67.96,2024-03-11,16,Monday,11,3,False
2024-03-11 17:00:00,78.55,2024-03-11,17,Monday,11,3,False
2024-03-11 18:00:00,94.53,2024-03-11,18,Monday,11,3,False
2024-03-11 19:00:00,107.93,2024-03-11,19,Monday,11,3,False
2024-03-11 20:00:00,87.97,2024-03-11,20,Monday,11,3,False
2024-03-11 21:00:00,76.64,2024-03-11,21,Monday,11,3,False
2024-03-11 22:00:00,75.0,2024-03-11,22,Monday,11,3,False
2024-03-11 23:00:00,67.08,2024-03-11,23,Monday,11,3,False
2024-03-12 00:00:00,69.16,2024-03-12,0,Tuesday,11,3,False
2024-03-12 01:00:00,65.56,2024-03-12,1,Tuesday,11,3,False
2024-03-12 02:00:00,66.51,2024-03-12,2,Tuesday,11,3,False
2024-03-12 03:00:00,65.2,2024-03-12,3,Tuesday,11,3,False
2024-03-12 04:00:00,61.85,2024-03-12,4,Tuesday,11,3,False
2024-03-12 05:00:00,67.37,2024-03-12,5,Tuesday,11,3,False
2024-03-12 06:00:00,70.53,2024-03-12,6,Tuesday,11,3,False
2024-03-12 07:00:00,89.8,2024-03-12,7,Tuesday,11,3,False
2024-03-12 08:00:00,99.44,2024-03-12,8,Tuesday,11,3,False
2024-03-12 09:00:00,93.57,2024-03-12,9,Tuesday,11,3,False
2024-03-12 10:00:00,79.58,2024-03-12,10,Tuesday,11,3,False
2024-03-12 11:00:00,68.84,2024-03-12,11,Tuesday,11,3,False
2024-03-12 12:00:00,69.17,2024-03-12,12,Tuesday,11,3,False
2024-03-12 13:00:00,64.03,2024-03-12,13,Tuesday,11,3,False
2024-03-12 14:00:00,64.35,2024-03-12,14,Tuesday,11,3,False
2024-03-12 15:00:00,68.03,2024-03-12,15,Tuesday,11,3,False
2024-03-12 16:00:00,57.42,2024-03-12,16,Tuesday,11,3,False
2024-03-12 17:00:00,65.2,2024-03-12,17,Tuesday,11,3,False
2024-03-12 18:00:00,71.32,2024-03-12,18,Tuesday,11,3,False
2024-03-12 19:00:00,98.99,2024-03-12,19,Tuesday,11,3,False
2024-03-12 20:00:00,77.6,2024-03-12,20,Tuesday,11,3,False
2024-03-12 21:00:00,70.12,2024-03-12,21,Tuesday,11,3,False
2024-03-12 22:00:00,70.54,2024-03-12,22,Tuesday,11,3,False
2024-03-12 23:00:00,61.99,2024-03-12,23,Tuesday,11,3,False
2024-03-13 00:00:00,55.09,2024-03-13,0,Wednesday,11,3,False
2024-03-13 01:00:00,50.5,2024-03-13,1,Wednesday,11,3,False
2024-03-13 02:00:00,48.09,2024-03-13,2,Wednesday,11,3,False
2024-03-13 03:00:00,45.97,2024-03-13,3,Wednesday,11,3,False
2024-03-13 04:00:00,44.49,2024-03-13,4,Wednesday,11,3,False
2024-03-13 05:00:00,52.1,2024-03-13,5,Wednesday,11,3,False
2024-03-13 06:00:00,65.68,2024-03-13,6,Wednesday,11,3,False
2024-03-13 07:00:00,88.03,2024-03-13,7,Wednesday,11,3,False
2024-03-13 08:00:00,88.66,2024-03-13,8,Wednesday,11,3,False
2024-03-13 09:00:00,70.07,2024-03-13,9,Wednesday,11,3,False
2024-03-13 10:00:00,61.85,2024-03-13,10,Wednesday,11,3,False
2024-03-13 11:00:00,56.15,2024-03-13,11,Wednesday,11,3,False
2024-03-13 12:00:00,50.16,2024-03-13,12,Wednesday,11,3,False
2024-03-13 13:00:00,40.24,2024-03-13,13,Wednesday,11,3,False
2024-03-13 14:00:00,43.08,2024-03-13,14,Wednesday,11,3,False
2024-03-13 15:00:00,46.93,2024-03-13,15,Wednesday,11,3,False
2024-03-13 16:00:00,49.98,2024-03-13,16,Wednesday,11,3,False
2024-03-13 17:00:00,62.14,2024-03-13,17,Wednesday,11,3,False
2024-03-13 18:00:00,79.09,2024-03-13,18,Wednesday,11,3,False
2024-03-13 19:00:00,98.78,2024-03-13,19,Wednesday,11,3,False
2024-03-13 20:00:00,82.75,2024-03-13,20,Wednesday,11,3,False
2024-03-13 21:00:00,67.44,2024-03-13,21,Wednesday,11,3,False
2024-03-13 22:00:00,68.26,2024-03-13,22,Wednesday,11,3,False
2024-03-13 23:00:00,63.88,2024-03-13,23,Wednesday,11,3,False
2024-03-14 00:00:00,63.29,2024-03-14,0,Thursday,11,3,False
2024-03-14 01:00:00,56.9,2024-03-14,1,Thursday,11,3,False
2024-03-14 02:00:00,57.52,2024-03-14,2,Thursday,11,3,False
2024-03-14 03:00:00,57.0,2024-03-14,3,Thursday,11,3,False
2024-03-14 04:00:00,48.53,2024-03-14,4,Thursday,11,3,False
2024-03-14 05:00:00,56.6,2024-03-14,5,Thursday,11,3,False
2024-03-14 06:00:00,69.26,2024-03-14,6,Thursday,11,3,False
2024-03-14 07:00:00,87.85,2024-03-14,7,Thursday,11,3,False
2024-03-14 08:00:00,81.99,2024-03-14,8,Thursday,11,3,False
2024-03-14 09:00:00,65.71,2024-03-14,9,Thursday,11,3,False
2024-03-14 10:00:00,54.32,2024-03-14,10,Thursday,11,3,False
2024-03-14 11:00:00,48.68,2024-03-14,11,Thursday,11,3,False
2024-03-14 12:00:00,40.73,2024-03-14,12,Thursday,11,3,False
2024-03-14 13:00:00,42.6,2024-03-14,13,Thursday,11,3,False
2024-03-14 14:00:00,42.63,2024-03-14,14,Thursday,11,3,False
2024-03-14 15:00:00,41.56,2024-03-14,15,Thursday,11,3,False
2024-03-14 16:00:00,39.42,2024-03-14,16,Thursday,11,3,False
2024-03-14 17:00:00,59.81,2024-03-14,17,Thursday,11,3,False
2024-03-14 18:00:00,62.91,2024-03-14,18,Thursday,11,3,False
2024-03-14 19:00:00,85.82,2024-03-14,19,Thursday,11,3,False
2024-03-14 20:00:00,74.87,2024-03-14,20,Thursday,11,3,False
2024-03-14 21:00:00,62.8,2024-03-14,21,Thursday,11,3,False
2024-03-14 22:00:00,59.91,2024-03-14,22,Thursday,11,3,False
2024-03-14 23:00:00,49.55,2024-03-14,23,Thursday,11,3,False
2024-03-15 00:00:00,45.97,2024-03-15,0,Friday,11,3,False
2024-03-15 01:00:00,39.66,2024-03-15,1,Friday,11,3,False
2024-03-15 02:00:00,38.68,2024-03-15,2,Friday,11,3,False
2024-03-15 03:00:00,33.93,2024-03-15,3,Friday,11,3,False
2024-03-15 04:00:00,21.96,2024-03-15,4,Friday,11,3,False
2024-03-15 05:00:00,33.17,2024-03-15,5,Friday,11,3,False
2024-03-15 06:00:00,40.36,2024-03-15,6,Friday,11,3,False
2024-03-15 07:00:00,51.92,2024-03-15,7,Friday,11,3,False
2024-03-15 08:00:00,62.42,2024-03-15,8,Friday,11,3,False
2024-03-15 09:00:00,53.8,2024-03-15,9,Friday,11,3,False
2024-03-15 10:00:00,43.34,2024-03-15,10,Friday,11,3,False
2024-03-15 11:00:00,37.11,2024-03-15,11,Friday,11,3,False
2024-03-15 12:00:00,30.56,2024-03-15,12,Friday,11,3,False
2024-03-15 13:00:00,26.5,2024-03-15,13,Friday,11,3,False
2024-03-15 14:00:00,15.81,2024-03-15,14,Friday,11,3,False
2024-03-15 15:00:00,10.55,2024-03-15,15,Friday,11,3,False
2024-03-15 16:00:00,25.46,2024-03-15,16,Friday,11,3,False
2024-03-15 17:00:00,39.48,2024-03-15,17,Friday,11,3,False
2024-03-15 18:00:00,57.52,2024-03-15,18,Friday,11,3,False
2024-03-15 19:00:00,88.01,2024-03-15,19,Friday,11,3,False
2024-03-15 20:00:00,65.02,2024-03-15,20,Friday,11,3,False
2024-03-15 21:00:00,56.28,2024-03-15,21,Friday,11,3,False
2024-03-15 22:00:00,57.03,2024-03-15,22,Friday,11,3,False
2024-03-15 23:00:00,49.59,2024-03-15,23,Friday,11,3,False
2024-03-16 00:00:00,45.18,2024-03-16,0,Saturday,11,3,True
2024-03-16 01:00:00,42.31,2024-03-16,1,Saturday,11,3,True
2024-03-16 02:00:00,40.69,2024-03-16,2,Saturday,11,3,True
2024-03-16 03:00:00,39.03,2024-03-16,3,Saturday,11,3,True
2024-03-16 04:00:00,39.0,2024-03-16,4,Saturday,11,3,True
2024-03-16 05:00:00,41.17,2024-03-16,5,Saturday,11,3,True
2024-03-16 06:00:00,48.28,2024-03-16,6,Saturday,11,3,True
2024-03-16 07:00:00,53.47,2024-03-16,7,Saturday,11,3,True
2024-03-16 08:00:00,52.8,2024-03-16,8,Saturday,11,3,True
